segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,speed_85th,pct_over_limit,sss,sss_band,anomaly_score,anomaly_flag,anomaly_reason
TR/10946,MH,trunk,rural,30.0,90.0,56.666666666666664,0.8112678720728616,47.616821333333334,Moderate,64.58013661649794,True,AI flags: ss limit; ss gap; large gap between F85 speed and posted limit
TR/13458,MH,trunk,rural,30.0,65.0,98.0,0.0,45.82558345787033,Moderate,87.1876110095595,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/11577,MH,trunk,rural,40.0,90.0,60.0,0.7,35.26828718113826,Moderate,51.08332508217698,True,AI flags: ss limit; ss gap; posted limit far above Safe System standard
MO/194,MH,motorway,urban,40.0,80.0,51.55555555555556,0.5721026925221203,28.00214928,Acceptable,76.32896887982768,True,AI flags: unusual traffic volume for this road type; ss gap; road class inconsistent with observed speeds
MO/150,MH,motorway,urban,40.0,80.0,62.2,0.8134122524261236,73.00214928,Critical,77.52544855766311,True,AI flags: unusual traffic volume for this road type; ss gap; road class inconsistent with observed speeds
TR/10951,MH,trunk,rural,30.0,90.0,66.88888888888889,0.08922796975286089,47.622026457399045,Moderate,70.5458121743897,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
MO/151,MH,motorway,urban,50.0,80.0,68.5,0.7250869649618782,50.98348450727272,Moderate,65.71291060425399,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
MO/253,MH,motorway,urban,50.0,80.0,63.0,0.6188590370866669,26.230493642413542,Acceptable,66.06742507053869,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
TR/13113,MH,trunk,urban,30.0,60.0,28.0,0.11041263990729681,31.6640184,Acceptable,67.04699917099252,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
PR/3938,MH,primary,urban,40.0,50.0,39.0,0.13333346123297815,28.379485680000002,Acceptable,44.431373497450785,True,AI flags: unusual traffic volume for this road type; speed limit; ss gap
TR/11559,MH,trunk,rural,30.0,90.0,96.66666666666667,0.0,47.616821333333334,Moderate,90.10550800602158,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
TR/13114,MH,trunk,urban,30.0,60.0,39.333333333333336,0.5397506253741661,31.6640184,Acceptable,69.0094698328824,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
TR/13294,MH,trunk,urban,30.0,60.0,44.666666666666664,0.5665142072200092,33.44675364597721,Acceptable,63.984749710654434,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
PR/3687,MH,primary,urban,50.0,30.0,36.5,0.0,48.37948568,Moderate,43.55386225775231,True,AI flags: ss limit; unusual traffic volume for this road type; high spread between median and 85th pct speed
PR/3846,MH,primary,urban,30.0,50.0,32.0,0.20000037049455466,32.37948568,Acceptable,55.16752582881568,True,AI flags: unusual traffic volume for this road type; speed limit; ss gap
TR/13292,MH,trunk,urban,30.0,60.0,41.2,0.6353022152330499,31.647049416395916,Acceptable,67.48950365709345,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
PR/3073,MH,primary,urban,50.0,50.0,26.5,0.0,28.379485680000002,Acceptable,49.143217674067024,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
PR/3349,MH,primary,urban,40.0,50.0,29.333333333333332,0.0,28.379485680000002,Acceptable,46.941607714861014,True,AI flags: unusual traffic volume for this road type; speed 85th; median speed
TR/11359,MH,trunk,urban,50.0,60.0,76.25,0.7499445395898592,72.46007727032388,Critical,41.75707832200197,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
TR/10964,MH,trunk,urban,30.0,60.0,48.0,0.7920190651521469,60.69587222594429,High Risk,64.36268474023039,True,AI flags: ss gap; large gap between F85 speed and posted limit; speed limit
TR/13148,MH,trunk,urban,20.0,60.0,41.36363636363637,0.809372943841029,77.34421414027277,Critical,82.1425316418825,True,AI flags: unusual traffic volume for this road type; large gap between F85 speed and posted limit; ss gap
PR/3934,MH,primary,urban,40.0,50.0,57.0,0.7992375473519785,51.72962772545455,Moderate,58.18455584023279,True,AI flags: unusual traffic volume for this road type; pct over limit; large gap between F85 speed and posted limit
TR/10963,MH,trunk,urban,30.0,60.0,44.25,0.6439046878151382,36.55393392206171,Moderate,63.17605244861656,True,AI flags: ss gap; speed limit; posted limit far above Safe System standard
TR/10886,MH,trunk,rural,30.0,90.0,94.4,0.0,47.616821333333334,Moderate,91.31725934851589,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
PR/3845,MH,primary,urban,30.0,50.0,25.5,0.07382162675012707,32.37948568,Acceptable,59.75993765062025,True,AI flags: unusual traffic volume for this road type; speed limit; ss gap
TR/11063,MH,trunk,rural,60.0,90.0,93.0,0.0,42.95015466666666,Moderate,49.70503134390599,True,AI flags: ss limit; ss gap; large gap between F85 speed and posted limit
TR/11446,MH,trunk,rural,40.0,90.0,79.625,0.4691350645343422,46.06553874390883,Moderate,58.58368740718773,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
TR/10915,MH,trunk,rural,50.0,90.0,68.4,0.44610185742015707,22.011459129340913,Acceptable,47.898233184939635,True,AI flags: ss limit; ss gap; high spread between median and 85th pct speed
PR/3940,MH,primary,urban,40.0,50.0,35.6,0.16172278607499072,28.379485680000002,Acceptable,46.453275215796936,True,AI flags: unusual traffic volume for this road type; high spread between median and 85th pct speed; speed limit
MO/251,MH,motorway,urban,50.0,80.0,63.8,0.6636462011591131,30.090976552727263,Acceptable,68.42414001137287,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
PR/3939,MH,primary,urban,40.0,50.0,40.666666666666664,0.28332646376250303,28.379485680000002,Acceptable,46.20960981726716,True,AI flags: unusual traffic volume for this road type; high spread between median and 85th pct speed; speed limit
TR/13393,MH,trunk,rural,30.0,90.0,45.6,0.5245746067151028,25.12942045291708,Acceptable,68.73237563075337,True,AI flags: unusual traffic volume for this road type; ss limit; ss gap
TR/11445,MH,trunk,rural,40.0,90.0,85.0,0.0,46.06551758789681,Moderate,72.79311072062691,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
MO/248,MH,motorway,urban,40.0,80.0,61.61538461538461,0.8961452146858168,73.00214928,Critical,77.94281030969789,True,AI flags: unusual traffic volume for this road type; ss gap; road class inconsistent with observed speeds
TR/13377,MH,trunk,rural,30.0,90.0,59.4,0.9732270493849722,47.616821333333334,Moderate,70.7228930934946,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
MO/247,MH,motorway,rural,50.0,100.0,59.9,0.5174898965394177,17.742744806690233,Acceptable,66.97026399230359,True,AI flags: unusual traffic volume for this road type; ss limit; ss gap
MO/246,MH,motorway,rural,50.0,100.0,54.833333333333336,0.41709294948964387,17.742673760745475,Acceptable,71.83289626707838,True,AI flags: unusual traffic volume for this road type; ss limit; ss gap
TR/11454,MH,trunk,rural,50.0,80.0,86.54545454545455,0.9816636104872414,43.533488,Moderate,50.88403296343738,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss limit
MO/234,MH,motorway,urban,55.0,70.0,73.2,0.6698324231991784,44.17883568979698,Moderate,48.75619496058905,True,AI flags: road class inconsistent with observed speeds; unusual traffic volume for this road type; ss gap
TR/10918,MH,trunk,rural,50.0,90.0,60.0,0.3499966466583951,22.011079887325973,Acceptable,42.357502411702555,True,AI flags: ss limit; ss gap; posted limit far above Safe System standard
PR/3926,MH,primary,urban,30.0,50.0,39.0,0.40141010575793185,32.37948568,Acceptable,60.520369464081455,True,AI flags: unusual traffic volume for this road type; speed limit; ss gap
TR/11440,MH,trunk,rural,50.0,90.0,71.25,0.7726882296135225,42.00556702619029,Moderate,40.54957163826043,True,AI flags: ss limit; ss gap; posted limit far above Safe System standard
TR/13395,MH,trunk,rural,50.0,90.0,74.0,0.7827087780014679,44.50571022222222,Moderate,40.95600420774227,True,AI flags: ss limit; ss gap; pct over limit
TR/13440,MH,trunk,rural,20.0,90.0,61.0,1.0,48.083488,Moderate,89.44892607184723,True,AI flags: large gap between F85 speed and posted limit; unusual traffic volume for this road type; ss gap
TR/11360,MH,trunk,rural,50.0,90.0,73.0,0.8736922192241341,44.524214438118726,Moderate,45.38628006979219,True,AI flags: ss limit; ss gap; pct over limit
TR/13447,MH,trunk,rural,20.0,90.0,80.71428571428571,0.0,48.08448923183762,Moderate,93.84871865272565,True,AI flags: large gap between F85 speed and posted limit; ss gap; ss limit
TR/13448,MH,trunk,rural,40.0,90.0,84.66666666666667,1.0,46.06227219315414,Moderate,68.33156863685196,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
TR/13467,MH,trunk,urban,30.0,60.0,45.92307692307692,0.6937481966734516,40.77835182484068,Moderate,65.06505630170835,True,AI flags: unusual traffic volume for this road type; ss gap; large gap between F85 speed and posted limit
PR/3067,MH,primary,rural,30.0,60.0,40.0,0.4798294081115491,25.729073172480426,Acceptable,58.39838023247334,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
TR/13468,MH,trunk,urban,30.0,60.0,45.57142857142857,0.702841530986181,43.70008121473627,Moderate,65.91441109398583,True,AI flags: unusual traffic volume for this road type; ss gap; speed limit
TR/11028,MH,trunk,rural,50.0,90.0,67.0,0.6273419464153341,28.621265612029596,Acceptable,41.177688696145395,True,AI flags: ss limit; ss gap; posted limit far above Safe System standard
PR/3068,MH,primary,rural,30.0,60.0,39.666666666666664,0.6015178847443384,25.729095807587232,Acceptable,66.31533255743773,True,AI flags: unusual traffic volume for this road type; ss gap; high spread between median and 85th pct speed
2,TH,primary,rural,66.0,50.0,115.2,0.5756211836437378,52.067212,High Risk,57.939273034182506,True,AI flags: high spread between median and 85th pct speed; large gap between F85 speed and posted limit; absolute speed excess above limit is high
7,TH,primary,rural,30.0,60.0,21.0,0.3,17.075409,Acceptable,61.93967614521263,True,AI flags: high spread between median and 85th pct speed; ss gap; speed 85th
26,TH,secondary,urban,80.0,50.0,32.5,0.0,55.0,High Risk,49.43088856288868,True,AI flags: drivers operating far above posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
30,TH,motorway,urban,80.0,80.0,106.0,0.6666667699971636,59.62226981818177,High Risk,55.059338100600286,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
33,TH,motorway,urban,85.0,80.0,93.5,0.4394703349884697,23.459688,Acceptable,43.446622263822654,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
37,TH,motorway,urban,120.0,80.0,108.0,0.020177343721047482,35.709688,Moderate,71.5684144154601,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
38,TH,motorway,rural,120.0,100.0,115.33333333,0.07998670756784662,18.8878,Acceptable,66.68891210171137,True,AI flags: unusual traffic volume for this road type; ss limit; road class inconsistent with observed speeds
39,TH,motorway,urban,120.0,80.0,111.33333333,0.0402483720774659,35.709688,Moderate,62.89705935603389,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
40,TH,motorway,urban,120.0,80.0,105.0,0.0,35.709688,Moderate,56.28164305036577,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
41,TH,motorway,rural,120.0,100.0,112.5,0.025112380976697202,18.8878,Acceptable,62.57693679116261,True,AI flags: unusual traffic volume for this road type; ss limit; road class inconsistent with observed speeds
42,TH,motorway,urban,120.0,80.0,109.2,0.0,35.709688,Moderate,67.3882222576148,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
43,TH,motorway,urban,120.0,80.0,98.98484848,0.0,35.709688,Moderate,75.74326558887918,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
44,TH,motorway,urban,120.0,80.0,100.5,0.0,35.709688,Moderate,64.42032405593756,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
45,TH,motorway,urban,120.0,80.0,101.22222222,0.18547489573345338,35.709688,Moderate,76.11599578502403,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
53,TH,motorway,urban,40.0,80.0,104.0,1.0,70.909688,Critical,93.64594603340021,True,AI flags: unusual traffic volume for this road type; large gap between F85 speed and posted limit; median speed significantly above posted limit
54,TH,motorway,urban,120.0,80.0,82.0,0.0,35.709688,Moderate,59.49655544018404,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
55,TH,secondary,urban,80.0,30.0,53.0,0.0,55.0,High Risk,43.166327432342,True,AI flags: ss limit; posted limit far above Safe System standard; drivers operating far above posted limit
98,TH,trunk,rural,80.0,90.0,89.88888888,0.5040196210859508,14.371896000000001,Acceptable,39.21694089497558,True,AI flags: unusual traffic volume for this road type; ss limit; ss gap
99,TH,trunk,urban,120.0,60.0,104.5,0.0,39.04964,Moderate,47.05437191444645,True,AI flags: unusual traffic volume for this road type; speed limit; road class inconsistent with observed speeds
100,TH,trunk,rural,120.0,90.0,107.0,0.0,23.705229333333335,Acceptable,46.83925399725845,True,AI flags: unusual traffic volume for this road type; ss limit; speed limit
101,TH,trunk,urban,120.0,60.0,106.0,0.0,39.04964,Moderate,45.68339001641358,True,AI flags: unusual traffic volume for this road type; speed limit; road class inconsistent with observed speeds
103,TH,trunk,urban,80.0,60.0,78.52380952,0.2688145710980014,34.38297333333333,Acceptable,46.10750771300904,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; urban road with atypical speed profile
104,TH,trunk,urban,120.0,60.0,86.42105263,0.09511097782082026,39.04964,Moderate,76.32483650472294,True,AI flags: unusual traffic volume for this road type; median speed significantly above posted limit; speed limit
107,TH,trunk,rural,120.0,90.0,104.0,0.0,23.705229333333335,Acceptable,44.73489905624252,True,AI flags: unusual traffic volume for this road type; ss limit; speed limit
109,TH,trunk,rural,90.0,90.0,94.85714285,0.2547529728652143,14.371896000000001,Acceptable,40.971555401056726,True,AI flags: unusual traffic volume for this road type; ss limit; road class inconsistent with observed speeds
119,TH,secondary,urban,75.0,30.0,49.0,0.3861789325911192,55.0,High Risk,57.25198683408584,True,AI flags: ss limit; posted limit far above Safe System standard; drivers operating far above posted limit
139,TH,trunk,rural,80.0,90.0,51.0,0.0,14.371896000000001,Acceptable,53.91826310040886,True,AI flags: ss limit; drivers operating far above posted limit; median speed significantly above posted limit
168,TH,secondary,urban,40.0,50.0,65.0,0.850000209637453,80.0,Critical,59.0582476443659,True,AI flags: unusual traffic volume for this road type; large gap between F85 speed and posted limit; pct over limit
170,TH,secondary,urban,80.0,30.0,46.0,0.0,55.0,High Risk,52.744299022152354,True,AI flags: ss limit; drivers operating far above posted limit; posted limit far above Safe System standard
173,TH,motorway,urban,80.0,80.0,99.92592592,0.7248066882003324,31.73242385077108,Acceptable,71.3515803907126,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
178,TH,motorway,urban,80.0,80.0,109.94736842,0.7273532212125042,66.709688,Critical,76.92963262970642,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; ss limit
233,TH,primary,urban,50.0,50.0,82.0,0.8299994260130868,74.7673222,Critical,48.62957162038325,True,AI flags: large gap between F85 speed and posted limit; pct over limit; median speed significantly above posted limit
244,TH,trunk,urban,80.0,60.0,78.375,0.21577290801015564,34.38297333333333,Acceptable,42.38934765677227,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; urban road with atypical speed profile
249,TH,trunk,urban,90.0,60.0,85.8125,0.27562847785951594,39.04964,Moderate,47.71153491434616,True,AI flags: unusual traffic volume for this road type; road class inconsistent with observed speeds; urban road with atypical speed profile
258,TH,secondary,urban,80.0,50.0,31.0,0.0,55.0,High Risk,50.39234660842617,True,AI flags: drivers operating far above posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
263,TH,secondary,urban,90.0,50.0,43.0,0.0,55.0,High Risk,45.666861981474995,True,AI flags: drivers operating far above posted limit; absolute speed excess above limit is high; median speed significantly above posted limit
279,TH,secondary,urban,80.0,50.0,33.5,0.0,55.0,High Risk,48.887277267659854,True,AI flags: drivers operating far above posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
301,TH,secondary,urban,80.0,50.0,33.5,0.0,55.0,High Risk,43.797342260453206,True,AI flags: drivers operating far above posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
305,TH,trunk,urban,90.0,50.0,33.33333333,0.14087377976684876,39.04964,Moderate,78.85402738771387,True,AI flags: drivers operating far above posted limit; unusual traffic volume for this road type; absolute speed excess above limit is high
321,TH,secondary,urban,80.0,50.0,35.0,0.0,55.0,High Risk,45.22408261782307,True,AI flags: drivers operating far above posted limit; unusual traffic volume for this road type; median speed significantly above posted limit
330,TH,secondary,urban,80.0,30.0,54.0,0.0,55.0,High Risk,50.894915846594735,True,AI flags: unusual traffic volume for this road type; ss limit; posted limit far above Safe System standard
355,TH,primary,urban,80.0,50.0,46.0,0.0,49.767322199999995,Moderate,47.03465082667291,True,AI flags: unusual traffic volume for this road type; high spread between median and 85th pct speed; drivers operating far above posted limit
368,TH,secondary,urban,90.0,30.0,72.0,0.0,55.0,High Risk,44.759232702484276,True,AI flags: ss limit; posted limit far above Safe System standard; road class inconsistent with observed speeds
390,TH,primary,urban,90.0,50.0,56.0,0.0,49.767322199999995,Moderate,52.05014209988694,True,AI flags: high spread between median and 85th pct speed; median speed significantly above posted limit; drivers operating far above posted limit
547,TH,trunk,rural,90.0,90.0,39.0,0.0,14.371896000000001,Acceptable,72.88386418364897,True,AI flags: drivers operating far above posted limit; ss limit; median speed significantly above posted limit
612,TH,trunk,rural,90.0,90.0,61.0,0.0,14.371896000000001,Acceptable,42.68231436613966,True,AI flags: ss limit; drivers operating far above posted limit; absolute speed excess above limit is high
820,TH,trunk,urban,50.0,60.0,50.0,0.1500016970437498,25.04964,Acceptable,55.12239226642248,True,AI flags: high spread between median and 85th pct speed; median speed; ss gap
829,TH,trunk,rural,40.0,80.0,87.0,1.0,41.071896,Moderate,68.95491092447384,True,AI flags: large gap between F85 speed and posted limit; ss gap; median speed significantly above posted limit
841,TH,trunk,rural,90.0,90.0,119.0,0.666663207703802,36.871896,Moderate,41.72200505034077,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
852,TH,trunk,rural,90.0,90.0,120.0,0.7,36.871896,Moderate,43.437137407193504,True,AI flags: ss limit; pct over limit; speed 85th
863,TH,trunk,rural,90.0,90.0,122.0,0.6833373427014293,36.871896,Moderate,47.41616356284583,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
871,TH,trunk,rural,90.0,90.0,125.0,0.7500022240212083,36.871896,Moderate,53.5064023824495,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
884,TH,trunk,rural,90.0,90.0,123.0,0.7333307323163357,36.871896,Moderate,50.14815498759243,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
887,TH,trunk,rural,40.0,80.0,75.0,0.8624979596833429,41.071896,Moderate,57.371023171871,True,AI flags: large gap between F85 speed and posted limit; ss gap; ss limit
908,TH,trunk,rural,90.0,90.0,120.0,0.6666690508035733,36.871896,Moderate,45.073498698683856,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
921,TH,trunk,rural,90.0,90.0,122.0,0.7333363236745313,36.871896,Moderate,47.77838338277091,True,AI flags: ss limit; pct over limit; absolute speed excess above limit is high
922,TH,trunk,rural,40.0,90.0,85.0,1.0,41.84967377777778,Moderate,72.01910887127649,True,AI flags: large gap between F85 speed and posted limit; ss limit; ss gap
929,TH,trunk,rural,90.0,90.0,118.0,0.6833306568170869,36.871896,Moderate,38.880397125085125,True,AI flags: ss limit; pct over limit; speed 85th
931,TH,trunk,rural,90.0,90.0,121.0,0.7000029287293708,36.871896,Moderate,44.94369358296198,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
935,TH,trunk,rural,90.0,90.0,126.0,0.7666672015146896,36.871896,Moderate,54.7255415294504,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
937,TH,trunk,rural,90.0,90.0,123.0,0.7000028818859061,36.871896,Moderate,48.617895101420245,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
944,TH,trunk,rural,90.0,90.0,127.0,0.7666636828956683,36.871896,Moderate,56.23888182256882,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
947,TH,trunk,rural,90.0,90.0,126.0,0.7333298561177882,36.871896,Moderate,56.19068983486133,True,AI flags: ss limit; high spread between median and 85th pct speed; absolute speed excess above limit is high
973,TH,trunk,rural,90.0,90.0,127.0,0.7499982023570694,36.871896,Moderate,56.43319855443932,True,AI flags: ss limit; high spread between median and 85th pct speed; absolute speed excess above limit is high
986,TH,trunk,rural,90.0,90.0,123.0,0.6833361182059056,36.871896,Moderate,49.8308140591195,True,AI flags: ss limit; high spread between median and 85th pct speed; absolute speed excess above limit is high
1001,TH,trunk,rural,90.0,90.0,118.5,0.5896666726542246,29.448854522727284,Acceptable,42.613472862778615,True,AI flags: ss limit; high spread between median and 85th pct speed; speed 85th
1009,TH,trunk,rural,90.0,90.0,122.0,0.7166677923110981,36.871896,Moderate,46.374021339070445,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
1019,TH,trunk,urban,90.0,60.0,42.0,0.0,39.04964,Moderate,66.68418701994754,True,AI flags: drivers operating far above posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
1031,TH,trunk,rural,60.0,90.0,115.0,1.0,38.73856266666667,Moderate,73.27032563373821,True,AI flags: ss limit; large gap between F85 speed and posted limit; absolute speed excess above limit is high
1052,TH,trunk,rural,90.0,90.0,118.0,0.587500099413856,29.417461909090918,Acceptable,41.39025034012976,True,AI flags: ss limit; high spread between median and 85th pct speed; speed 85th
1086,TH,trunk,rural,90.0,90.0,119.0,0.6500004352254032,36.871896,Moderate,41.21590661388011,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
1096,TH,trunk,rural,90.0,90.0,64.0,0.0,14.371896000000001,Acceptable,45.49688303421105,True,AI flags: ss limit; unusual traffic volume for this road type; high spread between median and 85th pct speed
1136,TH,trunk,rural,90.0,90.0,118.0,0.6499997614242021,36.311952818181815,Moderate,38.56121320833551,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
1157,TH,trunk,rural,90.0,90.0,120.0,0.6999980368290863,36.871896,Moderate,44.30350334430654,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
1264,TH,trunk,rural,90.0,90.0,124.0,0.7500024785604521,36.871896,Moderate,52.03148937562364,True,AI flags: ss limit; pct over limit; absolute speed excess above limit is high
1281,TH,trunk,urban,80.0,35.0,58.0,0.0,39.04964,Moderate,40.27802098347257,True,AI flags: ss limit; posted limit far above Safe System standard; drivers operating far above posted limit
1290,TH,trunk,rural,90.0,90.0,123.0,0.7273379259962092,36.871896,Moderate,49.44311304554907,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
1471,TH,trunk,rural,90.0,90.0,123.0,0.733333973764728,36.871896,Moderate,49.91012693854063,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
1494,TH,trunk,rural,90.0,90.0,121.0,0.7166686558613611,36.871896,Moderate,45.22852875475107,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
1498,TH,trunk,rural,90.0,90.0,121.0,0.7125014039159897,36.871896,Moderate,44.723077717112936,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
1574,TH,trunk,rural,90.0,90.0,128.0,0.34871305206890774,36.871896,Moderate,53.85067602580684,True,AI flags: ss limit; high spread between median and 85th pct speed; absolute speed excess above limit is high
1587,TH,trunk,rural,90.0,90.0,121.0,0.32761574287053713,36.871896,Moderate,43.72425166374703,True,AI flags: ss limit; speed 85th; absolute speed excess above limit is high
1589,TH,trunk,rural,90.0,90.0,121.0,0.7249980125606169,36.871896,Moderate,46.13380924761546,True,AI flags: ss limit; pct over limit; speed 85th
1603,TH,trunk,rural,90.0,90.0,119.0,0.6833355480466229,36.871896,Moderate,41.81232781373499,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
1804,TH,trunk,rural,90.0,90.0,51.0,0.0,14.371896000000001,Acceptable,54.16373845610893,True,AI flags: ss limit; drivers operating far above posted limit; high spread between median and 85th pct speed
1822,TH,trunk,rural,90.0,90.0,50.0,0.0,14.371896000000001,Acceptable,55.062603409223435,True,AI flags: ss limit; drivers operating far above posted limit; absolute speed excess above limit is high
1847,TH,trunk,rural,90.0,90.0,118.0,0.6666666666666666,36.871896,Moderate,39.455444767346776,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
2130,TH,trunk,rural,90.0,90.0,89.0,0.1428561250178122,14.371896000000001,Acceptable,45.50083785391454,True,AI flags: high spread between median and 85th pct speed; ss limit; road class inconsistent with observed speeds
2172,TH,trunk,rural,90.0,90.0,118.0,0.6750006700796054,36.871896,Moderate,39.632321268702,True,AI flags: ss limit; pct over limit; high spread between median and 85th pct speed
2241,TH,trunk,rural,90.0,90.0,121.0,0.7000005786132953,36.871896,Moderate,45.02288032454852,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
2407,TH,trunk,rural,90.0,90.0,119.0,0.6749983906175931,36.871896,Moderate,41.65474409085873,True,AI flags: ss limit; high spread between median and 85th pct speed; pct over limit
2451,TH,trunk,rural,90.0,90.0,47.0,0.0,14.371896000000001,Acceptable,58.739130878190636,True,AI flags: ss limit; drivers operating far above posted limit; absolute speed excess above limit is high
2790,TH,trunk,rural,90.0,90.0,121.0,0.7499978178707656,36.871896,Moderate,45.597583000909836,True,AI flags: ss limit; pct over limit; median speed
3634,TH,trunk,rural,90.0,90.0,119.0,0.6999995179166285,36.871896,Moderate,40.5777499368268,True,AI flags: ss limit; pct over limit; median speed
4197,TH,trunk,urban,60.0,60.0,87.0,0.8999997792538338,70.04964,Critical,49.26001153248339,True,AI flags: pct over limit; large gap between F85 speed and posted limit; median speed significantly above posted limit
4349,TH,trunk,urban,60.0,60.0,88.0,0.887500632836627,70.04964,Critical,48.563581093552315,True,AI flags: pct over limit; large gap between F85 speed and posted limit; median speed significantly above posted limit
4432,TH,trunk,urban,90.0,35.0,90.0,0.1499995902546158,39.04964,Moderate,39.63574742288792,True,AI flags: unusual traffic volume for this road type; ss limit; posted limit far above Safe System standard
5250,TH,trunk,rural,80.0,90.0,112.0,0.8000018296001866,36.871896,Moderate,43.39574931214589,True,AI flags: ss limit; pct over limit; absolute speed excess above limit is high
5279,TH,trunk,urban,80.0,60.0,112.0,0.7624999587432876,79.38297333333333,Critical,48.38343790275748,True,AI flags: unusual traffic volume for this road type; pct over limit; absolute speed excess above limit is high
5402,TH,trunk,urban,80.0,60.0,113.0,0.812500383466166,79.38297333333333,Critical,52.39654674496757,True,AI flags: pct over limit; absolute speed excess above limit is high; median speed significantly above posted limit
5606,TH,trunk,urban,50.0,60.0,107.0,1.0,70.04964,Critical,78.97715802751236,True,AI flags: large gap between F85 speed and posted limit; unusual traffic volume for this road type; median speed significantly above posted limit
5607,TH,trunk,rural,50.0,90.0,107.0,1.0,40.294118222222224,Moderate,75.07572528482616,True,AI flags: large gap between F85 speed and posted limit; ss limit; unusual traffic volume for this road type
5955,TH,trunk,rural,90.0,90.0,119.0,0.7250005486382798,36.871896,Moderate,41.28143284210165,True,AI flags: ss limit; pct over limit; median speed
6094,TH,trunk,rural,90.0,90.0,117.0,0.7249990918667587,36.871896,Moderate,38.626620766063674,True,AI flags: ss limit; pct over limit; unusual traffic volume for this road type
6299,TH,trunk,urban,90.0,60.0,119.0,0.7166686313804079,84.04964,Critical,49.512015582127454,True,AI flags: pct over limit; median speed; speed 85th
6300,TH,trunk,urban,90.0,60.0,116.0,0.649998011533108,74.91578545454547,Critical,42.512479058359254,True,AI flags: high spread between median and 85th pct speed; pct over limit; speed 85th
