segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,speed_85th,pct_over_limit,sss,sss_band,anomaly_score,anomaly_flag,anomaly_reason
TR/13367,MH,trunk,urban,30.0,60.0,66.0,0.0,36.50418504702624,Moderate,66.67016675756885,True,AI flags: large gap between F85 speed and posted limit; speed limit; ss gap
TR/13528,MH,trunk,rural,55.0,90.0,99.0,1.0,20.515264000000002,Acceptable,55.60738233154212,True,AI flags: large gap between F85 speed and posted limit; pct over limit; median speed significantly above posted limit
TR/12611,MH,trunk,rural,55.0,90.0,102.66666666666667,0.0,20.515264000000002,Acceptable,65.38597174443885,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
SE/8240,MH,secondary,rural,55.0,50.0,26.0,0.0,62.932874180911824,High Risk,41.62041731557026,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; large gap between F85 speed and posted limit
TR/12356,MH,trunk,rural,20.0,60.0,46.0,0.0,42.166568931963916,Moderate,70.52272684027223,True,AI flags: large gap between F85 speed and posted limit; speed limit; ss gap
TR/13595,MH,trunk,rural,60.0,60.0,97.0,0.8900009743651331,37.088576,Moderate,39.98112856382147,True,AI flags: large gap between F85 speed and posted limit; pct over limit; absolute speed excess above limit is high
TR/13127,MH,trunk,rural,55.0,90.0,55.7,0.22286355619688952,13.51905863446278,Acceptable,39.117180466696375,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
PR/3062,MH,primary,urban,20.0,50.0,21.0,0.19999852611720317,28.379485680000002,Acceptable,62.77403506969993,True,AI flags: speed limit; high spread between median and 85th pct speed; speed 85th
PR/2813,MH,primary,urban,45.0,30.0,42.0,0.10715739760605814,53.37948568,High Risk,37.12529478808986,True,AI flags: ss limit; speed limit; median speed
TR/11054,MH,trunk,rural,30.0,60.0,43.5,0.4602926634434821,27.988576000000002,Acceptable,53.941587812976024,True,AI flags: speed limit; ss gap; large gap between F85 speed and posted limit
MO/209,MH,motorway,urban,40.0,80.0,93.2,0.9252099065977742,37.80214928,Moderate,81.38560392804612,True,AI flags: large gap between F85 speed and posted limit; absolute speed excess above limit is high; median speed significantly above posted limit
PR/4114,MH,primary,urban,30.0,50.0,43.0,0.5625702015196564,32.56930804631602,Acceptable,52.98118384705872,True,AI flags: speed limit; large gap between F85 speed and posted limit; ss gap
TR/12639,MH,trunk,rural,55.0,90.0,96.33333333333333,1.0,20.515264000000002,Acceptable,54.46719711353963,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
PR/4113,MH,primary,urban,30.0,50.0,42.8,0.4687947352352522,32.28790380988185,Acceptable,52.23658922299068,True,AI flags: speed limit; large gap between F85 speed and posted limit; ss gap
PR/2852,MH,primary,rural,30.0,60.0,53.5,0.9194811004249609,21.453824,Acceptable,58.833165990852756,True,AI flags: large gap between F85 speed and posted limit; pct over limit; speed limit
TR/11993,MH,trunk,urban,40.0,60.0,46.333333333333336,0.3166812403309343,27.4640184,Acceptable,41.78876854455754,True,AI flags: speed limit; ss gap; posted limit far above Safe System standard
PR/2190,MH,primary,urban,45.0,50.0,28.0,0.0,46.5683009839547,Moderate,39.1156367929508,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
PR/629,MH,primary,rural,40.0,40.0,44.666666666666664,0.2941611355720576,24.027135999999995,Acceptable,36.16204048841425,True,AI flags: speed limit; high spread between median and 85th pct speed; speed 85th
TR/11967,MH,trunk,rural,55.0,90.0,89.0,0.897401614530777,20.515264000000002,Acceptable,41.953465268230936,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
SE/10769,MH,secondary,urban,45.0,50.0,21.0,0.0,57.107849715752025,High Risk,54.671833590856636,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
SE/10768,MH,secondary,urban,45.0,50.0,25.666666666666668,0.0,55.3749072778147,High Risk,41.365809862559516,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
SE/8227,MH,secondary,rural,55.0,70.0,83.75,0.8656097697607977,27.085183999999998,Acceptable,35.86454348621114,True,AI flags: pct over limit; large gap between F85 speed and posted limit; median speed significantly above posted limit
TR/13392,MH,trunk,rural,50.0,60.0,85.0,0.0,37.088576,Moderate,49.43064571876252,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/10856,MH,trunk,rural,40.0,60.0,78.0,0.0,37.088576,Moderate,58.542282878346064,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/13170,MH,trunk,urban,55.0,60.0,35.0,0.0,53.4640184,High Risk,38.03376729697657,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/12300,MH,trunk,rural,30.0,90.0,69.0,0.8250113628985131,23.330944,Acceptable,75.07767989648573,True,AI flags: large gap between F85 speed and posted limit; high spread between median and 85th pct speed; ss gap
TR/12605,MH,trunk,rural,55.0,90.0,91.5,0.9507455942159964,20.515264000000002,Acceptable,47.64459922968888,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
TR/12412,MH,trunk,rural,55.0,90.0,90.66666666666667,0.5938793879387939,23.330944,Acceptable,40.092458653952534,True,AI flags: large gap between F85 speed and posted limit; ss gap; median speed significantly above posted limit
TR/12699,MH,trunk,rural,55.0,90.0,91.0,1.0,23.33242443025641,Acceptable,48.382609692858495,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
TR/12625,MH,trunk,rural,55.0,90.0,84.0,0.858039858039858,20.5158295430999,Acceptable,39.03773958685092,True,AI flags: ss gap; pct over limit; large gap between F85 speed and posted limit
TR/12587,MH,trunk,rural,55.0,90.0,90.25,1.0,23.330944,Acceptable,46.21239794967843,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
TR/11285,MH,trunk,rural,30.0,60.0,45.666666666666664,0.6209732376959238,34.96386133333333,Moderate,54.23319278689809,True,AI flags: speed limit; ss gap; large gap between F85 speed and posted limit
TR/12523,MH,trunk,rural,60.0,90.0,99.0,0.8401147364646827,23.330944,Acceptable,46.29157326597623,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
TR/11732,MH,trunk,rural,55.0,90.0,107.375,0.7102462076882781,23.330944,Acceptable,60.94123064454523,True,AI flags: high spread between median and 85th pct speed; large gap between F85 speed and posted limit; absolute speed excess above limit is high
TR/11970,MH,trunk,rural,55.0,90.0,66.5,0.3222340143274078,21.80976,Acceptable,43.07579995124623,True,AI flags: high spread between median and 85th pct speed; ss gap; ss limit
TR/13090,MH,trunk,urban,30.0,60.0,32.5,0.2254746957672639,27.4640184,Acceptable,57.04428834047734,True,AI flags: speed limit; ss gap; high spread between median and 85th pct speed
TR/11056,MH,trunk,rural,20.0,60.0,89.0,0.0,37.088576,Moderate,85.40904017830012,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
PR/3638,MH,primary,rural,20.0,70.0,37.5,0.8642310888272327,22.519503999999998,Acceptable,71.38498333960321,True,AI flags: large gap between F85 speed and posted limit; ss gap; speed limit
TR/12607,MH,trunk,rural,60.0,90.0,103.0,1.0,33.70976,Moderate,54.65093473616118,True,AI flags: large gap between F85 speed and posted limit; pct over limit; absolute speed excess above limit is high
TR/12635,MH,trunk,rural,60.0,60.0,101.0,0.8343261015160433,37.088576,Moderate,41.304050973565246,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; pct over limit
SE/10807,MH,secondary,urban,40.0,50.0,36.8,0.0926152558408921,31.12588752,Acceptable,36.849674564929636,True,AI flags: high spread between median and 85th pct speed; speed limit; speed 85th
TR/12375,MH,trunk,rural,55.0,90.0,79.0,0.8347270506436155,20.515264000000002,Acceptable,37.20904321471275,True,AI flags: ss gap; pct over limit; ss limit
TR/12173,MH,trunk,urban,40.0,60.0,53.0,0.5499978271261571,31.6640184,Acceptable,43.60239644519287,True,AI flags: speed limit; ss gap; large gap between F85 speed and posted limit
TR/12517,MH,trunk,rural,50.0,90.0,100.5,0.4980804344772695,20.515264000000002,Acceptable,59.51065393055169,True,AI flags: large gap between F85 speed and posted limit; absolute speed excess above limit is high; median speed significantly above posted limit
TR/11452,MH,trunk,rural,40.0,60.0,39.25,0.16865062494685826,23.088576,Acceptable,39.312956702352004,True,AI flags: speed limit; ss gap; median speed
SE/10806,MH,secondary,urban,40.0,50.0,30.0,0.0,31.12588752,Acceptable,36.36088273427954,True,AI flags: high spread between median and 85th pct speed; speed 85th; median speed
SE/9977,MH,secondary,urban,45.0,50.0,25.666666666666668,0.02418893869683699,55.392554186666665,High Risk,44.88056532333362,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/11449,MH,trunk,rural,55.0,90.0,61.5,0.3935716628402755,16.330944,Acceptable,38.19170789790813,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
SE/9973,MH,secondary,urban,45.0,50.0,26.0,0.0,54.504071307009646,High Risk,40.05982038077695,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/11975,MH,trunk,rural,55.0,90.0,110.04,0.5602247516524735,23.330944,Acceptable,61.234279224413804,True,AI flags: large gap between F85 speed and posted limit; absolute speed excess above limit is high; median speed significantly above posted limit
TR/11105,MH,trunk,rural,40.0,60.0,106.8,0.0,37.088576,Moderate,76.06593535769835,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/13168,MH,trunk,rural,40.0,60.0,47.666666666666664,0.33361981951370634,23.109320219329167,Acceptable,37.449895076004,True,AI flags: speed limit; ss gap; posted limit far above Safe System standard
SE/8247,MH,secondary,urban,40.0,50.0,33.5,0.0,31.12588752,Acceptable,36.761384133147125,True,AI flags: high spread between median and 85th pct speed; speed 85th; speed limit
TR/13478,MH,trunk,rural,60.0,90.0,103.5,1.0,23.330944,Acceptable,55.58556545754805,True,AI flags: large gap between F85 speed and posted limit; pct over limit; median speed significantly above posted limit
TR/11016,MH,trunk,rural,20.0,50.0,69.875,0.10077749354887462,37.088576,Moderate,75.1976106957684,True,AI flags: large gap between F85 speed and posted limit; drivers operating far above posted limit; absolute speed excess above limit is high
TR/12636,MH,trunk,rural,55.0,90.0,85.25,0.9146442035815269,20.515264000000002,Acceptable,43.07359721593767,True,AI flags: pct over limit; ss gap; large gap between F85 speed and posted limit
PR/3085,MH,primary,rural,20.0,70.0,60.5,0.06872765630588282,24.269503999999998,Acceptable,74.8227760529622,True,AI flags: large gap between F85 speed and posted limit; ss gap; speed limit
TR/12528,MH,trunk,rural,55.0,90.0,83.25,0.7809399845212129,23.330944,Acceptable,36.32861542064075,True,AI flags: ss gap; large gap between F85 speed and posted limit; pct over limit
TR/11439,MH,trunk,rural,40.0,90.0,58.0,0.5749303164453189,21.93329071526323,Acceptable,51.121686353757426,True,AI flags: ss gap; ss limit; large gap between F85 speed and posted limit
PR/3061,MH,primary,urban,20.0,50.0,23.0,0.28485988514475924,28.379485680000002,Acceptable,62.00079841338771,True,AI flags: speed limit; speed 85th; ss gap
PR/649,MH,primary,rural,30.0,70.0,62.0,1.0,21.453824,Acceptable,65.22599093793914,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
TR/13474,MH,trunk,rural,50.0,90.0,87.61538461538461,0.8449584005257056,23.330944,Acceptable,51.02543745240404,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/11710,MH,trunk,rural,55.0,90.0,86.0,0.8484279322613648,23.330944,Acceptable,39.18547879284652,True,AI flags: ss gap; large gap between F85 speed and posted limit; pct over limit
PR/3084,MH,primary,rural,20.0,70.0,59.0,0.0,24.269503999999998,Acceptable,77.83547470226178,True,AI flags: large gap between F85 speed and posted limit; ss gap; speed limit
PR/783,MH,primary,urban,45.0,50.0,26.0,0.0,51.77948568000001,High Risk,44.29424719419553,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
PR/4097,MH,primary,urban,45.0,50.0,28.0,0.0,46.579485680000005,Moderate,39.22728148239856,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
PR/1036,MH,primary,rural,40.0,70.0,68.75,0.4944455531164771,24.269503999999998,Acceptable,43.40739604006031,True,AI flags: large gap between F85 speed and posted limit; ss gap; median speed significantly above posted limit
TR/13288,MH,trunk,rural,40.0,60.0,58.0,0.8000048743632863,34.288576,Moderate,42.201308630552965,True,AI flags: pct over limit; large gap between F85 speed and posted limit; speed limit
TR/13263,MH,trunk,urban,40.0,60.0,56.0,0.4627269448118312,35.8640184,Moderate,44.77272772154729,True,AI flags: speed limit; ss gap; large gap between F85 speed and posted limit
TR/13300,MH,trunk,rural,55.0,90.0,56.5,0.17529487850697545,16.330944,Acceptable,44.21315019754341,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
PR/3063,MH,primary,urban,20.0,50.0,30.0,0.7585984774546164,28.379485680000002,Acceptable,67.92629116766692,True,AI flags: high spread between median and 85th pct speed; speed limit; ss gap
TR/11711,MH,trunk,rural,55.0,90.0,90.0,0.874924235864577,23.330944,Acceptable,42.90329201572948,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/12857,MH,trunk,rural,55.0,90.0,81.25,0.8082877576777451,20.515264000000002,Acceptable,35.95504048534314,True,AI flags: ss gap; pct over limit; large gap between F85 speed and posted limit
TR/11755,MH,trunk,rural,55.0,90.0,89.0,1.0,23.332516064090484,Acceptable,45.69511696488841,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
PR/2962,MH,primary,urban,30.0,50.0,31.0,0.21993039554410343,28.379485680000002,Acceptable,47.55598434639117,True,AI flags: speed limit; speed 85th; median speed
TR/12944,MH,trunk,rural,55.0,80.0,90.75,0.9748569495729628,33.70976,Moderate,43.46174377539802,True,AI flags: pct over limit; large gap between F85 speed and posted limit; median speed significantly above posted limit
TR/13566,MH,trunk,rural,40.0,60.0,48.166666666666664,0.39343194871109927,25.341119999999997,Acceptable,38.76912243408919,True,AI flags: speed limit; ss gap; posted limit far above Safe System standard
SE/4504,MH,secondary,urban,45.0,30.0,28.0,0.0,74.32588752000001,Critical,41.25018048186585,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
PR/4105,MH,primary,urban,45.0,50.0,20.166666666666668,0.0,54.37948568,High Risk,57.520627660122805,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/11120,MH,trunk,rural,40.0,90.0,99.0,0.0,23.330944,Acceptable,77.80081071938514,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/12385,MH,trunk,rural,55.0,90.0,56.92857142857143,0.2432640492686682,16.330944,Acceptable,42.19451872447026,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/13133,MH,trunk,rural,20.0,60.0,38.5,0.4324903329036846,34.988575999999995,Moderate,68.92252404543862,True,AI flags: large gap between F85 speed and posted limit; speed limit; ss gap
TR/12981,MH,trunk,urban,30.0,60.0,29.916666666666668,0.1500110783244878,27.4640184,Acceptable,58.02157115075385,True,AI flags: high spread between median and 85th pct speed; speed limit; ss gap
PR/3064,MH,primary,urban,20.0,50.0,26.333333333333332,0.6251657952478696,28.379485680000002,Acceptable,65.55486996083225,True,AI flags: high spread between median and 85th pct speed; speed limit; ss gap
TR/13466,MH,trunk,urban,40.0,60.0,65.0,0.8250021489355606,41.4640184,Moderate,48.18989555756587,True,AI flags: large gap between F85 speed and posted limit; pct over limit; speed limit
PR/1010,MH,primary,urban,45.0,50.0,31.0,0.0,38.77948568,Moderate,36.76636179756701,True,AI flags: high spread between median and 85th pct speed; speed 85th; median speed
TR/12363,MH,trunk,rural,40.0,60.0,95.375,0.0,37.095258913647996,Moderate,69.4163683388944,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
PR/1180,MH,primary,rural,55.0,70.0,97.75,0.5113415908073422,21.453824,Acceptable,40.490892511103795,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
PR/345,MH,primary,urban,45.0,50.0,26.0,0.0,51.77122559667135,High Risk,44.68105045187039,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
TR/11496,MH,trunk,rural,55.0,90.0,48.5,0.06461601981833195,13.515264,Acceptable,43.63786330399809,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/12373,MH,trunk,rural,30.0,60.0,86.91304347826087,0.42887353804700795,42.1568,Moderate,71.34406791642348,True,AI flags: large gap between F85 speed and posted limit; absolute speed excess above limit is high; median speed significantly above posted limit
TR/13104,MH,trunk,rural,30.0,80.0,57.5,0.4783920770949348,23.330944,Acceptable,61.97527930979625,True,AI flags: large gap between F85 speed and posted limit; ss gap; speed limit
PR/1587,MH,primary,rural,55.0,70.0,85.0,1.0,21.45476772173369,Acceptable,37.2733840797916,True,AI flags: pct over limit; large gap between F85 speed and posted limit; median speed significantly above posted limit
TR/12364,MH,trunk,rural,40.0,60.0,93.0,0.4202086263158613,37.09534500472563,Moderate,59.506683089605886,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/13473,MH,trunk,rural,50.0,90.0,87.0,0.8167387433223099,23.330944,Acceptable,49.93374715785143,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/12377,MH,trunk,rural,55.0,90.0,56.75,0.19702210363342887,16.335095014179636,Acceptable,39.49325003075144,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/13033,MH,trunk,urban,40.0,60.0,39.0,0.133334022736517,27.4640184,Acceptable,43.67483979429522,True,AI flags: speed limit; ss gap; high spread between median and 85th pct speed
TR/11561,MH,trunk,rural,55.0,60.0,94.0,0.9000170561146171,42.1672741551031,Moderate,40.59579905685818,True,AI flags: large gap between F85 speed and posted limit; pct over limit; median speed significantly above posted limit
PR/2698,MH,primary,rural,40.0,50.0,27.0,0.0,36.9174439465182,Moderate,40.96643768874657,True,AI flags: high spread between median and 85th pct speed; speed 85th; median speed
TR/11271,MH,trunk,rural,55.0,90.0,87.0,0.9427748248969251,23.330944,Acceptable,42.97439831059287,True,AI flags: pct over limit; ss gap; large gap between F85 speed and posted limit
TR/11087,MH,trunk,rural,50.0,60.0,109.0,0.873073909636981,37.088576,Moderate,64.3814411951428,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/12596,MH,trunk,rural,55.0,90.0,84.75,0.8247544869624112,20.515264000000002,Acceptable,37.97180506969339,True,AI flags: ss gap; large gap between F85 speed and posted limit; pct over limit
PR/835,MH,primary,rural,55.0,70.0,32.083333333333336,0.0,43.269504,Moderate,36.87364311258891,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/11571,MH,trunk,urban,40.0,60.0,63.0,0.7749995508255826,41.4640184,Moderate,46.85156286453072,True,AI flags: large gap between F85 speed and posted limit; pct over limit; speed limit
TR/12116,MH,trunk,rural,50.0,90.0,57.333333333333336,0.24712842662881182,16.330944,Acceptable,50.60264490960677,True,AI flags: ss gap; high spread between median and 85th pct speed; ss limit
TR/11468,MH,trunk,rural,40.0,60.0,69.5,0.39607914322018517,37.088576,Moderate,40.940815071979785,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; speed limit
SE/9978,MH,secondary,urban,30.0,50.0,33.0,0.3000003970570134,31.12588752,Acceptable,54.775797953520865,True,AI flags: high spread between median and 85th pct speed; speed limit; speed 85th
PR/3083,MH,primary,rural,20.0,50.0,42.285714285714285,0.2590876110002366,43.09536,Moderate,63.69064275825298,True,AI flags: large gap between F85 speed and posted limit; speed limit; ss gap
PR/3353,MH,primary,urban,55.0,50.0,23.0,0.0,59.37948568,High Risk,54.47433461878705,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; large gap between F85 speed and posted limit
TR/11717,MH,trunk,rural,55.0,90.0,66.0,0.4040157465120318,17.032109964750962,Acceptable,39.011401530493245,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/11713,MH,trunk,rural,55.0,90.0,89.0,0.9133627271011683,20.515264000000002,Acceptable,43.07961173483357,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
SE/5314,MH,secondary,rural,40.0,70.0,52.0,0.6342493375636644,21.485183999999997,Acceptable,43.99693829802831,True,AI flags: ss gap; speed limit; high spread between median and 85th pct speed
TR/12538,MH,trunk,rural,55.0,90.0,55.166666666666664,0.16303969272714608,13.515264,Acceptable,39.67430726933606,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/12520,MH,trunk,rural,55.0,90.0,41.625,0.06536349794681719,22.290264,Acceptable,52.95030880072341,True,AI flags: ss gap; ss limit; median speed
PR/4139,MH,primary,urban,55.0,70.0,33.0,0.0,42.83840223265228,Moderate,39.62002681167527,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/11712,MH,trunk,rural,55.0,90.0,99.0,1.0,20.515264000000002,Acceptable,56.45201230527377,True,AI flags: large gap between F85 speed and posted limit; pct over limit; median speed significantly above posted limit
TR/11494,MH,trunk,rural,55.0,90.0,91.5,1.0,20.515264000000002,Acceptable,48.47909326007427,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
PR/348,MH,primary,rural,45.0,60.0,25.0,0.0,43.269504,Moderate,46.35341610614034,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/13253,MH,trunk,rural,55.0,90.0,87.5,0.8790162362129205,23.330944,Acceptable,41.019642844014406,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/12724,MH,trunk,urban,55.0,60.0,36.0,0.0,45.89871344425261,Moderate,36.647176618385274,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/13184,MH,trunk,rural,30.0,90.0,61.666666666666664,1.0,33.70976,Moderate,72.12801154440011,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/11646,MH,trunk,rural,55.0,90.0,86.66666666666667,0.7759899778808699,23.330944,Acceptable,39.49575963264078,True,AI flags: ss gap; large gap between F85 speed and posted limit; pct over limit
TR/12931,MH,trunk,urban,20.0,60.0,55.0,0.17697844928294076,41.46021796705094,Moderate,73.86864654965211,True,AI flags: large gap between F85 speed and posted limit; speed limit; ss gap
TR/11095,MH,trunk,rural,50.0,90.0,82.0,0.8723537468205831,23.334563369916385,Acceptable,45.429848649730985,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/13606,MH,trunk,urban,30.0,60.0,37.6,0.2922200676224563,27.4640184,Acceptable,54.93219868086078,True,AI flags: speed limit; ss gap; median speed
PR/346,MH,primary,urban,45.0,50.0,26.0,0.0,51.7715399398128,High Risk,45.12067349739252,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
PR/1345,MH,primary,rural,40.0,70.0,68.25,1.0,24.269503999999998,Acceptable,52.1044684685358,True,AI flags: large gap between F85 speed and posted limit; pct over limit; ss gap
TR/11774,MH,trunk,rural,55.0,90.0,84.0,0.20288046586595954,20.515264000000002,Acceptable,46.705668383909675,True,AI flags: high spread between median and 85th pct speed; ss gap; large gap between F85 speed and posted limit
TR/11731,MH,trunk,rural,55.0,90.0,86.5,0.9214198693100011,23.331012128364247,Acceptable,42.46445225087251,True,AI flags: pct over limit; ss gap; large gap between F85 speed and posted limit
SE/9979,MH,secondary,urban,45.0,50.0,23.75,0.0,57.12588752,High Risk,46.09479243240771,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/13160,MH,trunk,rural,55.0,90.0,62.833333333333336,0.30938043506760243,16.33259646500566,Acceptable,37.308283888278886,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
PR/4095,MH,primary,urban,45.0,50.0,26.0,0.0,51.77948568000001,High Risk,44.99929034761218,True,AI flags: high spread between median and 85th pct speed; drivers operating far above posted limit; speed 85th
SE/10683,MH,secondary,urban,45.0,40.0,23.166666666666668,0.0,63.37588752,High Risk,50.654928904771324,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; speed 85th
TR/12584,MH,trunk,rural,50.0,90.0,87.16666666666667,0.8418082039526241,23.330944,Acceptable,50.0024767436986,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/13565,MH,trunk,rural,40.0,60.0,65.0,0.8583371868554526,37.088576,Moderate,41.31726551078591,True,AI flags: large gap between F85 speed and posted limit; pct over limit; speed limit
TR/11111,MH,trunk,rural,40.0,60.0,105.0,0.0,37.088576,Moderate,74.24941397293846,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/13551,MH,trunk,rural,55.0,90.0,55.5,0.15319843170276032,19.70976,Acceptable,41.72513109405371,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/12156,MH,trunk,rural,30.0,80.0,75.0,0.0,20.515264000000002,Acceptable,73.72655837549986,True,AI flags: large gap between F85 speed and posted limit; ss gap; median speed significantly above posted limit
PR/3407,MH,primary,rural,55.0,50.0,25.75,0.0,60.121375479616425,High Risk,47.3728155822439,True,AI flags: drivers operating far above posted limit; high spread between median and 85th pct speed; large gap between F85 speed and posted limit
TR/13482,MH,trunk,rural,60.0,90.0,96.5,1.0,23.330944,Acceptable,47.54200039655296,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
TR/11632,MH,trunk,rural,55.0,90.0,53.0,0.11784591194968554,13.515264,Acceptable,41.16673075420945,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
TR/13471,MH,trunk,rural,40.0,90.0,76.0,0.8499183370452859,20.515264000000002,Acceptable,60.870684482873315,True,AI flags: large gap between F85 speed and posted limit; ss gap; pct over limit
TR/13167,MH,trunk,rural,30.0,60.0,76.0,0.0,37.088576,Moderate,70.0029185438737,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/11654,MH,trunk,rural,55.0,90.0,101.0,0.0,33.70976,Moderate,62.52680228103865,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; absolute speed excess above limit is high
TR/12230,MH,trunk,rural,55.0,90.0,39.75,0.03457837970339502,29.980944,Acceptable,52.61728378669649,True,AI flags: ss gap; ss limit; speed 85th
TR/11296,MH,trunk,rural,40.0,60.0,56.333333333333336,0.6502569774435661,37.023466666666664,Moderate,37.06847182837974,True,AI flags: speed limit; ss gap; large gap between F85 speed and posted limit
TR/12529,MH,trunk,rural,55.0,90.0,97.33333333333333,0.3358890410143461,20.515264000000002,Acceptable,49.984545768732275,True,AI flags: large gap between F85 speed and posted limit; median speed significantly above posted limit; ss gap
TR/12338,MH,trunk,rural,55.0,90.0,61.75,0.31685145651125957,16.330944,Acceptable,36.517222926457144,True,AI flags: ss gap; ss limit; posted limit far above Safe System standard
PR/390,MH,primary,urban,30.0,50.0,34.0,0.3322572147048258,28.379485680000002,Acceptable,50.31984578775137,True,AI flags: speed limit; high spread between median and 85th pct speed; ss gap
TR/12341,MH,trunk,rural,55.0,90.0,91.76470588235294,0.9875867082664405,23.335528598134974,Acceptable,49.27262896697068,True,AI flags: pct over limit; large gap between F85 speed and posted limit; ss gap
TR/12415,MH,trunk,rural,55.0,90.0,70.25,0.43985414329219424,17.19041594984577,Acceptable,39.10923585084006,True,AI flags: ss gap; ss limit; high spread between median and 85th pct speed
TR/11277,MH,trunk,rural,30.0,90.0,85.0,0.0,23.330944,Acceptable,80.9398654532333,True,AI flags: large gap between F85 speed and posted limit; ss gap; median speed significantly above posted limit
